"Location","Match Bytes","Match Value","Label","Code Unit"
"8229765e","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"8229767d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"822976ee","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"8229770d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"8229777e","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"8229779d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"8229780e","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"8229782d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"82297896","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"822978b5","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"82297986","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"822979a5","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"82297a16","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"82297a35","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"82297ac6","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"82297ae5","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"82297b7e","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"82297b9d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"82297c46","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"82297c65","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/authenticationClient.cpp\""
"82297cee","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/externalSessionInfoCacheController.cpp\""
"82297d0d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/externalSessionInfoCacheController.cpp\""
"82297d76","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/externalSessionInfoCacheController.cpp\""
"82297d95","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/externalSessionInfoCacheController.cpp\""
"82297dfe","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/externalSessionInfoCacheController.cpp\""
"82297e1d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/externalSessionInfoCacheController.cpp\""
"82297e86","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/externalSessionInfoCacheController.cpp\""
"82297ea5","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/externalSessionInfoCacheController.cpp\""
"82297f0e","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/externalSessionInfoCacheController.cpp\""
"82297f2d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/externalSessionInfoCacheController.cpp\""
"82297f96","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/externalSessionInfoCacheController.cpp\""
"82297fb5","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/externalSessionInfoCacheController.cpp\""
"82298020","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"ubiservices::IdentityErrorHandler::handleErrorImpl\""
"822983e6","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobCreateSession.cpp\""
"82298405","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobCreateSession.cpp\""
"822986d6","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobCreateSessionFromToken.cpp\""
"822986f5","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobCreateSessionFromToken.cpp\""
"8229884e","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobExtendSession.cpp\""
"8229886d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobExtendSession.cpp\""
"82298a3e","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobGetExternalSessionInfo.cpp\""
"82298a5d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobGetExternalSessionInfo.cpp\""
"82298b56","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobGetExternalSessionInfo.cpp\""
"82298b75","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobGetExternalSessionInfo.cpp\""
"82298c76","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobLogin.cpp\""
"82298c95","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobLogin.cpp\""
"82298d3e","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobLogin.cpp\""
"82298d5d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobLogin.cpp\""
"82298dce","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobLogin.cpp\""
"82298ded","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobLogin.cpp\""
"82298e7e","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobLogout.cpp\""
"82298e9d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/jobs/jobLogout.cpp\""
"8229912c","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"ubiservices::SessionErrorHandler::handleErrorImpl\""
"82299236","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/sessionInfo.cpp\""
"82299255","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/sessionInfo.cpp\""
"82299470","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"https://ubiservices.ubi.com\""
"822994c6","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/xenon/jobRequestConsoleTicket.cpp\""
"822994e5","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/xenon/jobRequestConsoleTicket.cpp\""
"822995ee","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/xenon/jobRequestConsoleTicket.cpp\""
"8229960d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/xenon/jobRequestConsoleTicket.cpp\""
"82299676","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/xenon/jobRequestConsoleTicket.cpp\""
"82299695","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/authentication/xenon/jobRequestConsoleTicket.cpp\""
"822998dc","75 62 69 73 65 72 76 69 63 65 73","ubiservices","s_https://{env}public-ubiservices._822998c8","ds \"https://{env}public-ubiservices.ubi.com/{version}\""
"82299bb6","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/configuration/configurationClient.cpp\""
"82299bd5","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/configuration/configurationClient.cpp\""
"82299c2e","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/configuration/configurationClient.cpp\""
"82299c4d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/configuration/configurationClient.cpp\""
"82299ca6","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/configuration/configurationClient.cpp\""
"82299cc5","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/configuration/configurationClient.cpp\""
"82299d1e","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/configuration/configurationClient.cpp\""
"82299d3d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/configuration/configurationClient.cpp\""
"82299d96","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/configuration/configurationClient.cpp\""
"82299db5","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/configuration/configurationClient.cpp\""
"82299e4b","55 62 69 53 65 72 76 69 63 65 73","UbiServices","s_The_player_is_not_logged_in_to_U_82299e2c","ds \"The player is not logged in to UbiServices.\""
"82299e76","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/configuration/configurationClient.cpp\""
"82299e95","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/configuration/configurationClient.cpp\""
"8229a2ce","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/configuration/jobs/jobRequestConfig.cpp\""
"8229a2ed","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/configuration/jobs/jobRequestConfig.cpp\""
"8229a44e","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/configuration/jobs/jobRequestConfigNoAutoUpdate.cpp\""
"8229a46d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/configuration/jobs/jobRequestConfigNoAutoUpdate.cpp\""
"8229a504","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"ubiservices::ConnectionClient::ConnectionClient\""
"8229a553","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"The player is not logged in to UbiServices.\""
"8229a57e","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/connection/connectionClient.cpp\""
"8229a59d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/connection/connectionClient.cpp\""
"8229a5d4","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"ubiservices::ConnectionClient::initiateConnection\""
"8229a626","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/connection/connectionClient.cpp\""
"8229a645","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/connection/connectionClient.cpp\""
"8229a69b","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"The player is not logged in to UbiServices.\""
"8229a6c6","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/connection/connectionClient.cpp\""
"8229a6e5","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/connection/connectionClient.cpp\""
"8229a744","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"ubiservices::ConnectionClient::terminateConnection\""
"8229a796","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/connection/connectionClient.cpp\""
"8229a7b5","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/connection/connectionClient.cpp\""
"8229a843","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"The player is not logged in to UbiServices.\""
"8229a86e","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/connection/connectionClient.cpp\""
"8229a88d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/connection/connectionClient.cpp\""
"8229a8ee","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/connection/connectionClient.cpp\""
"8229a90d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/connection/connectionClient.cpp\""
"8229a96e","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/connection/connectionClient.cpp\""
"8229a98d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/connection/connectionClient.cpp\""
"8229a9fe","55 62 69 53 65 72 76 69 63 65 73","UbiServices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/connection/connectionClient.cpp\""
"8229aa1d","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"X:/JD_CODE/main_legacy/extern/UbiServices/client-sdk/private/ubiservices/services/connection/connectionClient.cpp\""
"8229aba0","75 62 69 73 65 72 76 69 63 65 73","ubiservices","","ds \"ubiservices::JobInitiateConnection::JobInitiateConnection\""
